Fiber,pCa,Act_percent,M_length,sarc_length,M_area,ISI,ISI_code,Cond_Amp,CA_code,SRS,SRS_UC,Impulse,Impulse_UC,back_L,back_F,backFpercentUC,F_tZero,SRS_CO,SRS_CO_UC,Impulse_CO,Impulse_CO_UC
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,10,g10000,3.83,f383,85167.17598,88.24856321,259950.667,95.08013669,0.000656441,1881.162837,93.14733761,1922.792376,85167.17598,88.24856321,259950.667,95.08013669
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,0.1,c100,0.12,a12,86395.25598,89.52107571,261649.5802,95.70153498,0.000656391,1945.219147,96.31913891,1906.074145,86395.25598,89.52107571,261649.5802,95.70153498
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,0.1,c100,0.38,b38,81132.5608,84.06797382,262837.8897,96.13617372,0.000656447,1929.967211,95.56392665,1915.910603,81132.5608,84.06797382,262837.8897,96.13617372
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,0.1,c100,1.21,c121,71792.44833,74.38993183,257627.7599,94.230505,0.000656852,1900.082111,94.08414116,1935.027927,71340.65626,73.92179371,259331.4722,94.8536586
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,0.316,d316,0.12,a12,83321.36788,86.33597293,270912.1028,99.08941594,0.000656609,2026.872096,100.3622524,2022.938643,83321.36788,86.33597293,270912.1028,99.08941594
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,0.316,d316,0.38,b38,70462.33184,73.01169112,274101.4942,100.2559748,0.000656697,2085.667403,103.2735507,2154.16464,70462.33184,73.01169112,274101.4942,100.2559748
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,0.316,d316,1.21,c121,83203.84511,86.21419813,314461.1685,115.0180195,0.000656745,2644.169635,130.9282519,2514.995741,83203.84511,86.21419813,314461.1685,115.0180195
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,1,e1000,0.12,a12,69587.62101,72.10533284,254686.943,93.15486523,0.0006565,1914.624029,94.80419628,1916.256639,69587.62101,72.10533284,254686.943,93.15486523
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,1,e1000,0.38,b38,74795.04772,77.50116662,270078.1576,98.78439026,0.000656658,1983.566298,98.21792989,2075.397621,74795.04772,77.50116662,270078.1576,98.78439026
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,1,e1000,1.21,c121,97460.29966,100.9864577,254477.5909,93.07829215,0.000656436,1831.932355,90.70964948,1860.324978,97460.29966,100.9864577,254477.5909,93.07829215
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,3.162,f3162,0.12,a12,109713.0491,113.6825172,263181.5837,96.26188399,0.000656685,1938.971505,96.00978174,1866.346212,109713.0491,113.6825172,263181.5837,96.26188399
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,3.162,f3162,0.38,b38,91602.39723,94.9166137,266523.1796,97.48411358,0.000656477,2008.906759,99.47268383,1974.174078,91602.39723,94.9166137,266523.1796,97.48411358
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,3.162,f3162,1.21,c121,91094.50084,94.39034138,261538.6008,95.66094289,0.000656814,1946.941077,96.40440171,1923.975641,91094.50084,94.39034138,261538.6008,95.66094289
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,10,g10000,0.12,a12,82443.15242,85.42598324,270658.1642,98.99653477,0.000656532,2055.90793,101.7999858,2109.346533,82443.15242,85.42598324,270658.1642,98.99653477
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,10,g10000,0.38,b38,82945.02359,85.94601233,265626.5115,97.15614624,0.000656337,1979.252362,98.00432179,1994.156939,82945.02359,85.94601233,265626.5115,97.15614624
13Dec2017a,9,0.853855271,0.0006566,2.57E-06,1.82E-09,10,g10000,1.21,c121,69542.37167,72.05844636,266668.3828,97.53722343,0.000656584,1914.981538,94.82189865,2069.114245,69542.37167,72.05844636,266668.3828,97.53722343
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.001,a1,3.83,f383,200330.4162,77.93243298,426674.5505,56.62262925,0.000656478,6815.859236,97.75928883,2510.063925,130455.4896,50.74972586,710094.9373,94.23445181
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.001,a1,0,zero,257056.5405,100,753540.6888,100,0.000656594,6972.083489,100,7169.342374,257056.5405,100,753540.6888,100
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.001,a1,0.12,a12,260915.3973,101.5011704,732123.0105,97.15772769,0.000656458,6811.477522,97.69644228,6985.519704,290382.2021,112.9643313,730866.5393,96.99098538
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.001,a1,0.38,b38,261546.7503,101.746779,730462.6774,96.93739014,0.000656357,6984.002891,100.170959,7131.669124,252797.8178,98.34327394,745073.4075,98.8763339
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.001,a1,1.21,c121,311448.5308,121.1595434,634075.2723,84.14612267,0.000656528,6998.450482,100.3781795,4901.041786,262370.2689,102.0671438,731100.8334,97.0220778
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.1,c100,3.83,f383,197836.8267,76.96237813,501959.4778,66.61345369,0.000656961,6693.158786,95.99940673,3901.177738,171850.4414,66.85316818,688274.6504,91.33875061
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.316,d316,3.83,f383,217570.9935,84.6393533,615054.8411,81.62198144,0.00065666,6645.926652,95.32196025,5503.061841,217436.0197,84.58684585,704037.2876,93.43056029
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,1,e1000,3.83,f383,236140.8342,91.86338295,692036.9758,91.83803689,0.000656815,6651.599389,95.40332383,6518.461502,227040.629,88.32322591,703241.3661,93.32493607
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,3.162,f3162,3.83,f383,248876.93,96.81797222,686583.9848,91.11438772,0.000656467,6397.369741,91.75692962,6445.611978,248876.93,96.81797222,686583.9848,91.11438772
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,10,g10000,3.83,f383,241201.4718,93.83206952,726432.8673,96.40260681,0.000656511,6783.669808,97.29759861,6911.686921,241201.4718,93.83206952,726432.8673,96.40260681
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.1,c100,0.12,a12,237227.2215,92.28600877,671823.3677,89.15555294,0.000656584,6236.457373,89.44897724,6272.432302,237227.2215,92.28600877,671823.3677,89.15555294
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.1,c100,0.38,b38,226432.2265,88.08654549,663583.2267,88.06202991,0.000656546,6230.690165,89.36625866,6182.195907,214047.6694,83.26871163,665282.2723,88.28750487
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.1,c100,1.21,c121,215021.582,83.64758259,617219.6578,81.90926741,0.000656844,6361.775358,91.24640243,5465.191669,209178.7206,81.3745957,663189.7246,88.00980949
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.316,d316,0.12,a12,243778.2407,94.83448279,671248.8797,89.07931445,0.000656635,6301.587237,90.38312933,6247.859286,243778.2407,94.83448279,671248.8797,89.07931445
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.316,d316,0.38,b38,227008.0442,88.31054979,660276.3563,87.6231856,0.000656843,6103.469683,87.54154611,6142.430632,227008.0442,88.31054979,660276.3563,87.6231856
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,0.316,d316,1.21,c121,231000.347,89.86363333,620076.7428,82.28842212,0.000656679,5918.834403,84.89333802,5664.417978,251125.0946,97.69255204,631720.4737,83.83362479
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,1,e1000,0.12,a12,244294.2433,95.03521784,636579.4042,84.47843808,0.00065675,5840.660694,83.77209916,5892.63026,244294.2433,95.03521784,636579.4042,84.47843808
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,1,e1000,0.38,b38,218226.1352,84.89421618,641989.4007,85.1963816,0.000656806,5964.964356,85.55497599,5959.513345,218226.1352,84.89421618,641989.4007,85.1963816
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,1,e1000,1.21,c121,222020.4141,86.37026456,624373.746,82.85866382,0.000656336,5844.803387,83.83151745,5789.935855,222020.4141,86.37026456,624373.746,82.85866382
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,3.162,f3162,0.12,a12,216745.3406,84.31815825,644716.3987,85.55827288,0.000656667,6012.52626,86.23715234,6010.319981,216745.3406,84.31815825,644716.3987,85.55827288
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,3.162,f3162,0.38,b38,232365.9832,90.39489238,636880.7778,84.51843242,0.000656616,5818.287795,83.45120658,5900.809152,232365.9832,90.39489238,636880.7778,84.51843242
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,3.162,f3162,1.21,c121,232843.2742,90.58056788,610414.2,81.00613664,0.000656814,5563.04804,79.79032449,5606.264561,232843.2742,90.58056788,610414.2,81.00613664
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,10,g10000,0.12,a12,217457.3634,84.59514899,623088.4822,82.68810051,0.000656719,5634.931724,80.82134605,5795.780158,217457.3634,84.59514899,623088.4822,82.68810051
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,10,g10000,0.38,b38,216159.484,84.09024863,613393.0712,81.40145321,0.000656583,5601.542917,80.34245323,5636.432933,216159.484,84.09024863,613393.0712,81.40145321
13Dec2017a,6.6,2.846498517,0.0006566,2.57E-06,1.82E-09,10,g10000,1.21,c121,207815.5774,80.84430646,600662.8393,79.71206443,0.000656424,5463.930452,78.36868936,5540.447656,207815.5774,80.84430646,600662.8393,79.71206443
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.001,a1,3.83,f383,2755432.531,45.57039478,5022697.852,41.55199729,0.000656466,94997.74024,100.7504208,25712.1694,1796355.37,29.70881067,9728185.256,80.47976193
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.001,a1,0,zero,6046540.84,100,12087741.1,100,0.000656494,94290.16717,100,94600.74626,6046540.84,100,12087741.1,100
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.001,a1,0.12,a12,5783171.906,95.64430407,11944249.7,98.81291802,0.000656838,94361.45961,100.0756096,95546.92516,6137619.545,101.5062944,11950402.6,98.86381999
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.001,a1,0.38,b38,5453693.729,90.19526824,11750991.95,97.21412676,0.000656633,94116.61471,99.8159379,99906.08706,6123688.683,101.2759005,11972834.52,99.04939583
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.001,a1,1.21,c121,5865069.887,96.99876413,10371707.04,85.80351747,0.000656719,93267.33751,98.9152319,62960.1627,5129989.159,84.84171852,11904816.26,98.48669131
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.1,c100,3.83,f383,2651406.821,43.84997789,6286903.635,52.01057489,0.000656637,93614.383,99.28329307,43858.05029,2419001.117,40.00636365,9989551.409,82.64200342
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.316,d316,3.83,f383,3856407.662,63.77874168,8604002.202,71.17957056,0.000656507,93049.67026,98.68438359,62257.3116,3656775.4,60.47714713,10862698.39,89.86541247
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,1,e1000,3.83,f383,5689854.902,94.10099183,11941050.57,98.78645212,0.000656523,92048.47528,97.62256028,92304.14642,5646800.448,93.38894085,11881625.27,98.29483583
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,3.162,f3162,3.83,f383,5866746.077,97.02648559,11890164.73,98.36548146,0.000656765,91554.16541,97.09831699,93529.01636,5871267.199,97.10125765,11695681.68,96.75655348
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,10,g10000,3.83,f383,5693719.309,94.16490288,11573141.51,95.74279777,0.000656507,91134.69746,96.65344775,90912.37027,5693719.309,94.16490288,11573141.51,95.74279777
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.1,c100,0.12,a12,5603385.709,92.67093133,11346122.61,93.86470576,0.000656522,90235.73293,95.70004555,89333.62374,5599554.819,92.6075746,11360555.27,93.98410487
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.1,c100,0.38,b38,5417771.335,89.60116997,11151343.74,92.25333045,0.000656785,89382.43061,94.79507068,87363.69352,5405557.553,89.39917378,11240426.25,92.99029622
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.1,c100,1.21,c121,4972049.847,82.22965789,10308250.95,85.27855508,0.00065665,88482.33241,93.84046616,75911.91145,4831637.094,79.9074582,11007247.26,91.06124277
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.316,d316,0.12,a12,5353247.098,88.53404351,11005500.46,91.04679173,0.000656766,88662.95784,94.03202954,86892.27068,5353247.098,88.53404351,11005500.46,91.04679173
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.316,d316,0.38,b38,5329987.887,88.1493738,10886763.6,90.06450017,0.000656712,87356.21172,92.64615214,85927.82119,5317663.505,87.94554848,10920228.75,90.34135218
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,0.316,d316,1.21,c121,5090921.04,84.19559505,10542982.24,87.22045053,0.000656299,86185.52757,91.40457606,81835.12341,5041519.152,83.37856778,10821854.76,89.52751943
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,1,e1000,0.12,a12,5219976.598,86.32996512,10701718.62,88.5336519,0.00065644,85503.23164,90.68096304,84777.06971,5219976.598,86.32996512,10701718.62,88.5336519
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,1,e1000,0.38,b38,5202319.172,86.03793988,10604199.31,87.72688978,0.000656731,84495.01676,89.61169472,83978.34025,5202319.172,86.03793988,10604199.31,87.72688978
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,1,e1000,1.21,c121,5207128.151,86.11747261,10596972.48,87.6671034,0.00065683,84053.43626,89.14337389,83883.2499,5207128.151,86.11747261,10596972.48,87.6671034
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,3.162,f3162,0.12,a12,5069852.973,83.84716332,10404523.61,86.07500379,0.000656255,84060.78287,89.15116538,82599.1062,5069852.973,83.84716332,10404523.61,86.07500379
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,3.162,f3162,0.38,b38,5060510.877,83.69266017,10310947.16,85.30086043,0.000656716,82468.47009,87.46242855,81769.12765,5060510.877,83.69266017,10310947.16,85.30086043
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,3.162,f3162,1.21,c121,5097965.802,84.31210402,10330603.36,85.46347313,0.000656687,81833.87302,86.78940283,81938.98784,5097965.802,84.31210402,10330603.36,85.46347313
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,10,g10000,0.12,a12,4959078.932,82.01513995,10111249.6,83.64879357,0.000656459,81056.50536,85.96496092,80438.68105,4959078.932,82.01513995,10111249.6,83.64879357
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,10,g10000,0.38,b38,4895588.729,80.96511474,9920960.762,82.07456367,0.000656523,80302.82932,85.16564529,79248.76167,4895588.729,80.96511474,9920960.762,82.07456367
13Dec2017a,6.3,39.25861979,0.0006566,2.57E-06,1.82E-09,10,g10000,1.21,c121,4810842.93,79.56355637,9823794.189,81.27071975,0.000656663,79692.68842,84.51855672,78595.17724,4810842.93,79.56355637,9823794.189,81.27071975
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,3.83,f383,123077.1072,104.6845162,346716.5392,91.64912008,0.000661456,2714.223174,102.7652762,2123.486706,110191.4911,93.7245211,373532.3587,98.73746456
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,0,zero,117569.543,100,378308.6394,100,0.000661378,2641.187058,100,2625.022162,117569.543,100,378308.6394,100
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,0.12,a12,105338.1706,89.59647879,375792.8554,99.33499168,0.000661452,2624.017183,99.34991825,2663.412399,105338.1706,89.59647879,375792.8554,99.33499168
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,0.38,b38,101228.4101,86.10087913,375489.7424,99.25486847,0.000661346,2622.298281,99.28483762,2832.235104,129930.0487,110.513357,377082.6408,99.67592635
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,1.21,c121,104822.1913,89.15760722,361394.135,95.52891407,0.000661463,2630.502991,99.59548238,2523.653685,84583.34836,71.94324842,370673.9483,97.98188825
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.1,c100,3.83,f383,124447.4239,105.8500533,349771.0772,92.45653965,0.000661439,2537.361246,96.06897165,2361.31104,118954.7357,101.1781901,361468.0548,95.5484536
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.316,d316,3.83,f383,93208.85671,79.27976444,356707.9923,94.2902052,0.000661442,2545.181653,96.36506605,2500.095559,93208.85671,79.27976444,356707.9923,94.2902052
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,1,e1000,3.83,f383,102963.7049,87.57685223,355721.578,94.02946193,0.00066157,2485.842112,94.11836638,2492.938589,102963.7049,87.57685223,355721.578,94.02946193
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,3.162,f3162,3.83,f383,123384.6387,104.9460903,366236.4656,96.80890877,0.000661196,2574.336176,97.46890774,2536.305378,123384.6387,104.9460903,366236.4656,96.80890877
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,10,g10000,3.83,f383,111770.8036,95.06782181,361340.3793,95.51470458,0.00066103,2476.411634,93.76131187,2487.394347,111770.8036,95.06782181,361340.3793,95.51470458
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.1,c100,0.12,a12,114160.1091,97.10007048,364969.0982,96.47389993,0.000661359,2511.708856,95.09772693,2547.773499,114160.1091,97.10007048,364969.0982,96.47389993
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.1,c100,0.38,b38,118048.9508,100.4077653,357761.8618,94.56877918,0.000661261,2443.062573,92.4986576,2422.527056,118365.4846,100.6769965,358840.9856,94.85402876
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.1,c100,1.21,c121,121786.1712,103.5864971,364128.435,96.25168371,0.000661431,2589.834085,98.05568588,2468.824533,121786.1712,103.5864971,364128.435,96.25168371
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.316,d316,0.12,a12,112206.5306,95.43843397,363077.5048,95.97388667,0.000661435,2524.704087,95.58974932,2539.908763,112206.5306,95.43843397,363077.5048,95.97388667
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.316,d316,0.38,b38,111195.6943,94.57865663,361572.9237,95.57617406,0.000661283,2501.333089,94.70488208,2560.331566,111195.6943,94.57865663,361572.9237,95.57617406
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.316,d316,1.21,c121,108168.5755,92.00390918,362072.072,95.70811616,0.000661312,2553.219469,96.66939195,2563.320035,108168.5755,92.00390918,362072.072,95.70811616
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,1,e1000,0.12,a12,112837.7896,95.9753579,380084.8394,100.4695108,0.000661424,2640.079095,99.95805059,2692.564494,112837.7896,95.9753579,380084.8394,100.4695108
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,1,e1000,0.38,b38,111848.911,95.13425691,360336.7994,95.24942384,0.000661472,2506.209385,94.88950726,2552.040328,111848.911,95.13425691,360336.7994,95.24942384
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,1,e1000,1.21,c121,111614.7757,94.93511067,356047.8372,94.11570345,0.000661532,2441.080595,92.4236164,2486.411822,111614.7757,94.93511067,356047.8372,94.11570345
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,3.162,f3162,0.12,a12,115674.9386,98.38852452,350688.3341,92.69900223,0.000661261,2386.889383,90.37184156,2371.185228,115674.9386,98.38852452,350688.3341,92.69900223
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,3.162,f3162,0.38,b38,117002.4751,99.51767456,352102.0887,93.07270627,0.000661265,2457.766418,93.05537111,2354.583124,117002.4751,99.51767456,352102.0887,93.07270627
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,3.162,f3162,1.21,c121,116448.2714,99.04629078,362602.7022,95.84838,0.000661245,2537.690088,96.08142218,2494.581307,116448.2714,99.04629078,362602.7022,95.84838
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,10,g10000,0.12,a12,101174.2793,86.0548376,356687.7809,94.28486263,0.000661463,2460.027364,93.14097452,2499.37183,101174.2793,86.0548376,356687.7809,94.28486263
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,10,g10000,0.38,b38,114076.0249,97.0285518,351457.4415,92.90230381,0.000661486,2437.604158,92.29199237,2406.791499,114076.0249,97.0285518,351457.4415,92.90230381
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,10,g10000,1.21,c121,116890.4941,99.42242792,364744.6828,96.41457923,0.00066142,2553.835734,96.69272485,2546.409098,116890.4941,99.42242792,364744.6828,96.41457923
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,3.83,f383,118298.856,100.6203248,321962.8316,85.10586281,0.000661399,2466.245862,93.37641779,1938.521734,105254.7047,89.52548602,348778.6512,92.1942073
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,0.12,a12,104986.4326,89.29730432,360814.0667,95.37558205,0.000661428,2456.326413,93.00084996,2497.948095,104986.4326,89.29730432,360814.0667,95.37558205
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,0.38,b38,104685.8424,89.04163427,364490.9364,96.3475053,0.000661461,2517.400502,95.31322267,2690.963762,133299.9288,113.3796436,366083.8347,96.76856318
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.001,a1,1.21,c121,103825.1866,88.30959446,353927.8441,93.55531628,0.000661119,2445.48825,92.59049802,2448.422946,83167.27122,70.73878925,363207.6573,96.00829046
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.1,c100,3.83,f383,97268.76024,82.7329577,340115.3183,89.9041901,0.000661298,2489.691383,94.26410657,2294.971923,91718.76374,78.01235033,351812.2959,92.99610404
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,0.316,d316,3.83,f383,111087.4376,94.48657772,337499.7883,89.21281546,0.000661425,2368.88084,89.69000634,2245.500074,111087.4376,94.48657772,337499.7883,89.21281546
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,1,e1000,3.83,f383,98981.55314,84.18979154,343644.2203,90.8370004,0.000661459,2410.23281,91.25566487,2388.418655,98981.55314,84.18979154,343644.2203,90.8370004
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,3.162,f3162,3.83,f383,103992.0843,88.45155106,343705.931,90.85331267,0.000661358,2398.242279,90.80168223,2362.347094,103992.0843,88.45155106,343705.931,90.85331267
13Dec2017b,9,1.671364553,0.0006614,2.74E-05,2.43E-09,10,g10000,3.83,f383,98407.40633,83.701445,346329.9931,91.54694263,0.000661372,2370.28743,89.74326233,2341.504904,98407.40633,83.701445,346329.9931,91.54694263
